Memory Space: default (color=0)
Total bytes: 11122502144 (10.36GiB)
  cumulative_size;       size;       offset; used_by_n_values; shapes_list
    6.87GiB( 63%);   40.00MiB;   4552228864;                2; bf16[2048,10240], f32[2048,4]
    6.91GiB( 64%);   40.00MiB;   7935901696;                1; bf16[2048,10240]
    6.95GiB( 64%);   40.00MiB;   4371529728;                2; bf16[2048,10240], f32[2048,4]
    6.98GiB( 64%);   40.00MiB;   7977844736;                1; bf16[2048,10240]
    7.02GiB( 65%);   40.00MiB;   4190830592;                2; bf16[2048,10240], f32[2048,4]
    7.06GiB( 65%);   40.00MiB;   8019787776;                1; bf16[2048,10240]
    7.10GiB( 66%);   40.00MiB;   2243313664;                2; 2×bf16[2048,10240]
    7.14GiB( 66%);   40.00MiB;   2285256704;                2; 2×bf16[2048,10240]
    7.18GiB( 66%);   40.00MiB;   2429124608;                2; 2×bf16[2048,10240]
    7.22GiB( 67%);   40.00MiB;   2471067648;                2; 2×bf16[2048,10240]
    7.26GiB( 67%);   40.00MiB;   2614935552;                2; 2×bf16[2048,10240]
    7.30GiB( 67%);   40.00MiB;   2656878592;                2; 2×bf16[2048,10240]
    7.34GiB( 68%);   40.00MiB;   2800746496;                2; 2×bf16[2048,10240]
    7.38GiB( 68%);   40.00MiB;   2842689536;                2; 2×bf16[2048,10240]
    7.41GiB( 68%);   40.00MiB;   2986557440;                2; 2×bf16[2048,10240]
    7.45GiB( 69%);   40.00MiB;   3028500480;                2; 2×bf16[2048,10240]
    7.49GiB( 69%);   40.00MiB;   3172368384;                2; 2×bf16[2048,10240]
    7.53GiB( 69%);   40.00MiB;   3214311424;                2; 2×bf16[2048,10240]
    7.57GiB( 70%);   40.00MiB;   3358179328;                2; 2×bf16[2048,10240]
    7.61GiB( 70%);   40.00MiB;   3400122368;                2; 2×bf16[2048,10240]
    7.65GiB( 71%);   40.00MiB;   3544121344;                2; 2×bf16[2048,10240]
    7.69GiB( 71%);   40.00MiB;   3586064384;                2; 2×bf16[2048,10240]
    7.73GiB( 71%);   40.00MiB;   3730194432;                2; 2×bf16[2048,10240]
    7.77GiB( 72%);   40.00MiB;   3772137472;                2; 2×bf16[2048,10240]
    7.80GiB( 72%);   40.00MiB;   3916267520;                2; 2×bf16[2048,10240]
    7.84GiB( 72%);   40.00MiB;   3958210560;                2; 2×bf16[2048,10240]
    7.88GiB( 73%);   40.00MiB;   4010131456;                2; bf16[2048,10240], f32[2048,4]
    7.92GiB( 73%);   40.00MiB;   8061730816;                1; bf16[2048,10240]
    7.96GiB( 73%);   40.00MiB;   3825385472;                2; bf16[2048,10240], f32[2048,4]
    8.00GiB( 74%);   40.00MiB;   8103673856;                1; bf16[2048,10240]
    8.04GiB( 74%);   40.00MiB;   3639312384;                2; bf16[2048,10240], f32[2048,4]
    8.08GiB( 75%);   40.00MiB;   8145616896;                1; bf16[2048,10240]
    8.12GiB( 75%);   40.00MiB;   3453239296;                2; bf16[2048,10240], f32[2048,4]
    8.16GiB( 75%);   40.00MiB;   8187559936;                1; bf16[2048,10240]
    8.20GiB( 76%);   40.00MiB;   3267297280;                2; bf16[2048,10240], f32[2048,4]
    8.23GiB( 76%);   40.00MiB;   8229502976;                1; bf16[2048,10240]
    8.27GiB( 76%);   40.00MiB;   3081486336;                2; bf16[2048,10240], f32[2048,4]
    8.31GiB( 77%);   40.00MiB;   8271446016;                1; bf16[2048,10240]
    8.35GiB( 77%);   40.00MiB;   2895675392;                2; bf16[2048,10240], f32[2048,4]
    8.39GiB( 77%);   40.00MiB;   8313389056;                1; bf16[2048,10240]
    8.43GiB( 78%);   40.00MiB;   2709864448;                2; bf16[2048,10240], f32[2048,4]
    8.47GiB( 78%);   40.00MiB;   8355332096;                1; bf16[2048,10240]
    8.51GiB( 78%);   40.00MiB;   2524053504;                2; bf16[2048,10240], f32[2048,4]
    8.55GiB( 79%);   40.00MiB;   8397275136;                1; bf16[2048,10240]
    8.59GiB( 79%);   40.00MiB;   2338242560;                2; bf16[2048,10240], f32[2048,4]
    8.62GiB( 80%);   40.00MiB;   8439218176;                1; bf16[2048,10240]
    8.66GiB( 80%);   40.00MiB;   2152431616;                2; bf16[2048,10240], f32[2048,4]
    8.70GiB( 80%);   40.00MiB;   8481161216;                1; bf16[2048,10240]
    8.74GiB( 81%);   40.00MiB;   1970618368;                2; bf16[2048,10240], f32[2048,4]
    8.78GiB( 81%);   40.00MiB;   8523104256;                1; bf16[2048,10240]
    8.82GiB( 81%);   40.00MiB;   1790115840;                2; bf16[2048,10240], f32[2048,4]
    8.86GiB( 82%);   40.00MiB;   8565047296;                1; bf16[2048,10240]
    8.90GiB( 82%);   40.00MiB;   1609613312;                2; bf16[2048,10240], f32[2048,4]
    8.94GiB( 82%);   40.00MiB;   8606990336;                1; bf16[2048,10240]
    8.98GiB( 83%);   40.00MiB;   1429110784;                2; bf16[2048,10240], f32[2048,4]
    9.02GiB( 83%);   40.00MiB;   8648933376;                1; bf16[2048,10240]
    9.05GiB( 84%);   40.00MiB;   1248608256;                2; bf16[2048,10240], f32[2048,4]
    9.09GiB( 84%);   40.00MiB;   8690876416;                1; bf16[2048,10240]
    9.13GiB( 84%);   40.00MiB;   1066008576;                2; bf16[2048,10240], f32[2048,4]
    9.17GiB( 85%);   40.00MiB;   8732819456;                1; bf16[2048,10240]
    9.21GiB( 85%);   40.00MiB;    885506048;                2; bf16[2048,10240], f32[2048,4]
    9.25GiB( 85%);   40.00MiB;   8774762496;                1; bf16[2048,10240]
    9.29GiB( 86%);   40.00MiB;    705003520;                2; bf16[2048,10240], f32[2048,4]
    9.33GiB( 86%);   40.00MiB;   8816705536;                1; bf16[2048,10240]
    9.37GiB( 86%);   40.00MiB;    524500992;                2; bf16[2048,10240], f32[2048,4]
    9.41GiB( 87%);   40.00MiB;   8858648576;                1; bf16[2048,10240]
    9.45GiB( 87%);   40.00MiB;    318799872;                2; 2×bf16[2048,10240]
    9.48GiB( 88%);   40.00MiB;    360742912;                1; bf16[2048,10240]
    9.52GiB( 88%);   40.00MiB;   6151716864;               65; 65×bf16[2048,10240]
    9.56GiB( 88%);   40.00MiB;   8900591616;                1; bf16[2048,10240]
    9.60GiB( 89%);   40.00MiB;   7390576640;                3; bf16[], 2×bf16[2048,10240]
    9.62GiB( 89%);   16.00MiB;   7408779264;                1; f32[1,2048,4,2,256]
    9.63GiB( 89%);   16.00MiB;   7396212736;                1; f32[1,2048,4,2,256]
    9.65GiB( 89%);   16.00MiB;   6203932672;               22; 22×f32[1,2048,4,2,256]
    9.66GiB( 89%);   16.00MiB;   6017155072;               32; 32×f32[1,2048,4,2,256]
    9.68GiB( 89%);   16.00MiB;   6195412992;                2; bf16[2048,16], f32[1,2048,4,2,256]
    9.70GiB( 89%);   16.00MiB;   6195281920;                2; bf16[2048,16], f32[1,2048,4,2,256]
    9.71GiB( 90%);   16.00MiB;   6195150848;                2; bf16[2048,16], f32[1,2048,4,2,256]
    9.73GiB( 90%);   16.00MiB;   6195019776;                2; bf16[2048,16], f32[1,2048,4,2,256]
    9.74GiB( 90%);   16.00MiB;   6194855936;                2; bf16[2048,16], f32[1,2048,4,2,256]
    9.76GiB( 90%);   16.00MiB;   6194692096;                2; bf16[2048,16], f32[1,2048,4,2,256]
    9.77GiB( 90%);   16.00MiB;   6194528256;                2; bf16[2048,16], f32[1,2048,4,2,256]
    9.79GiB( 90%);   16.00MiB;   6194364416;                2; bf16[2048,16], f32[1,2048,4,2,256]
    9.80GiB( 90%);   16.00MiB;   6194200576;                2; bf16[2048,16], f32[1,2048,4,2,256]
    9.82GiB( 91%);   16.00MiB;   6194036736;                2; bf16[2048,16], f32[1,2048,4,2,256]
    9.84GiB( 91%);   16.00MiB;   6193840128;                2; bf16[], f32[1,2048,4,2,256]
    9.85GiB( 91%);   16.00MiB;   7392002048;                2; bf16[1,1,2048,4,256], f32[1,2048,4,2,256]
    9.86GiB( 91%);    8.00MiB;    309067776;                1; bf16[4,256,2048,2]
    9.87GiB( 91%);    8.00MiB;    415350784;                1; bf16[2048,8,256]
    9.88GiB( 91%);    8.00MiB;    528744448;                1; bf16[2048,8,256]
    9.88GiB( 91%);    8.00MiB;    709246976;                1; bf16[2048,8,256]
    9.89GiB( 91%);    8.00MiB;    889749504;                1; bf16[2048,8,256]
    9.90GiB( 91%);    8.00MiB;   1070252032;                1; bf16[2048,8,256]
    9.91GiB( 91%);    8.00MiB;   1252851712;                1; bf16[2048,8,256]
    9.91GiB( 91%);    8.00MiB;   1433354240;                1; bf16[2048,8,256]
    9.92GiB( 92%);    8.00MiB;   1613856768;                1; bf16[2048,8,256]
    9.93GiB( 92%);    8.00MiB;   1794359296;                1; bf16[2048,8,256]
    9.94GiB( 92%);    8.00MiB;   1974861824;                1; bf16[2048,8,256]
    9.95GiB( 92%);    8.00MiB;   4014374912;                1; bf16[2048,8,256]
    9.95GiB( 92%);    8.00MiB;   4195074048;                1; bf16[2048,8,256]
    9.96GiB( 92%);    8.00MiB;   4375773184;                1; bf16[2048,8,256]
    9.97GiB( 92%);    8.00MiB;   4556472320;                1; bf16[2048,8,256]
    9.98GiB( 92%);    8.00MiB;   4735074304;                1; bf16[2048,8,256]
    9.98GiB( 92%);    8.00MiB;   6195478528;                1; bf16[1,2048,4,2,256]
    9.99GiB( 92%);    8.00MiB;   2156675072;                1; bf16[2048,8,256]
   10.00GiB( 92%);    8.00MiB;   2342486016;                1; bf16[2048,8,256]
   10.01GiB( 92%);    8.00MiB;   2528296960;                1; bf16[2048,8,256]
   10.02GiB( 92%);    8.00MiB;   2714107904;                1; bf16[2048,8,256]
   10.02GiB( 92%);    8.00MiB;   2899918848;                1; bf16[2048,8,256]
   10.03GiB( 93%);    8.00MiB;   3085729792;                1; bf16[2048,8,256]
   10.04GiB( 93%);    8.00MiB;   3271540736;                1; bf16[2048,8,256]
   10.05GiB( 93%);    8.00MiB;   3457482752;                1; bf16[2048,8,256]
   10.05GiB( 93%);    8.00MiB;   3643555840;                1; bf16[2048,8,256]
   10.06GiB( 93%);    8.00MiB;   3829628928;                1; bf16[2048,8,256]
   10.07GiB( 93%);    8.00MiB;    229261312;                1; bf16[2,1,2048,4,256]
   10.08GiB( 93%);    8.00MiB;    214548480;                2; bf16[2048,8,256], f32[1,2048,4,256]
   10.09GiB( 93%);    8.00MiB;    423772160;                1; bf16[4,256,2048,2]
   10.09GiB( 93%);    8.00MiB;    402718720;                2; bf16[2,1,2048,4,256], bf16[2048,8,256]
   10.10GiB( 93%);    8.00MiB;    604274688;                1; bf16[4,256,2048,2]
   10.11GiB( 93%);    8.00MiB;    516112384;                2; bf16[2,1,2048,4,256], bf16[2048,8,256]
   10.12GiB( 93%);    8.00MiB;    784777216;                1; bf16[4,256,2048,2]
   10.12GiB( 93%);    8.00MiB;    696614912;                2; bf16[2,1,2048,4,256], bf16[2048,8,256]
   10.13GiB( 93%);    8.00MiB;    965279744;                1; bf16[4,256,2048,2]
   10.14GiB( 94%);    8.00MiB;    877117440;                2; bf16[2,1,2048,4,256], bf16[2048,8,256]
   10.15GiB( 94%);    8.00MiB;   1147879424;                1; bf16[4,256,2048,2]
   10.16GiB( 94%);    8.00MiB;   1057619968;                2; bf16[2,1,2048,4,256], bf16[2048,8,256]
   10.16GiB( 94%);    8.00MiB;   1328381952;                1; bf16[4,256,2048,2]
   10.17GiB( 94%);    8.00MiB;   1240219648;                2; bf16[2,1,2048,4,256], bf16[2048,8,256]
   10.18GiB( 94%);    8.00MiB;   1508884480;                1; bf16[4,256,2048,2]
   10.19GiB( 94%);    8.00MiB;   1420722176;                2; bf16[2,1,2048,4,256], bf16[2048,8,256]
   10.20GiB( 94%);    8.00MiB;   1689387008;                1; bf16[4,256,2048,2]
   10.20GiB( 94%);    8.00MiB;   1601224704;                2; bf16[2,1,2048,4,256], bf16[2048,8,256]
   10.21GiB( 94%);    8.00MiB;   1869889536;                1; bf16[4,256,2048,2]
   10.22GiB( 94%);    8.00MiB;   1781727232;                2; bf16[2,1,2048,4,256], bf16[2048,8,256]
   10.23GiB( 94%);    8.00MiB;   2050392064;                1; bf16[4,256,2048,2]
   10.23GiB( 94%);    8.00MiB;   1962229760;                2; bf16[2,1,2048,4,256], bf16[2048,8,256]
   10.24GiB( 94%);    8.00MiB;   2232270848;                1; bf16[4,256,2048,2]
   10.25GiB( 95%);    8.00MiB;   2144043008;                2; bf16[2,1,2048,4,256], bf16[2048,8,256]
   10.26GiB( 95%);    8.00MiB;   2418081792;                1; bf16[4,256,2048,2]
   10.27GiB( 95%);    8.00MiB;   2329853952;                2; bf16[2,1,2048,4,256], bf16[2048,8,256]
   10.27GiB( 95%);    8.00MiB;   2603892736;                1; bf16[4,256,2048,2]
   10.28GiB( 95%);    8.00MiB;   2515664896;                2; bf16[2,1,2048,4,256], bf16[2048,8,256]
   10.29GiB( 95%);    8.00MiB;   2789703680;                1; bf16[4,256,2048,2]
   10.30GiB( 95%);    8.00MiB;   2701475840;                2; bf16[2,1,2048,4,256], bf16[2048,8,256]
  The rest 17583 values are less than 5% of the total size and not shown.

  cumulative_size;       size;       offset; used_by_n_values; shapes_list
  ------------------------------------------------------------
  160.00MiB(100%);  160.00MiB;            0;                7; bf16[262144,320], bf16[4,2048,2048,2], 2×bf16[4,2048,2,2048], 3×bf16[2048,10240]

  cumulative_size;       size;       offset; used_by_n_values; shapes_list
  ------------------------------------------------------------
  160.00MiB(100%);  160.00MiB;            0;                1; bf16[262144,320]

  cumulative_size;       size;       offset; used_by_n_values; shapes_list
  ------------------------------------------------------------
    6.25MiB(100%);    6.25MiB;            0;                3; bf16[1,1,2048,4,256], bf16[10240,320], f32[2048,4]

  cumulative_size;       size;       offset; used_by_n_values; shapes_list
  ------------------------------------------------------------
    6.25MiB(100%);    6.25MiB;            0;                3; bf16[1,1,2048,4,256], bf16[2048,8], bf16[320,10240]

  cumulative_size;       size;       offset; used_by_n_values; shapes_list
  ------------------------------------------------------------
    6.25MiB(100%);    6.25MiB;            0;                3; bf16[1,1,2048,4,256], bf16[320,10240], f32[2048,4]

  cumulative_size;       size;       offset; used_by_n_values; shapes_list
  ------------------------------------------------------------
    6.25MiB(100%);    6.25MiB;            0;                3; bf16[1,1,2048,4,256], bf16[10240,320], bf16[2048,8]

  cumulative_size;       size;       offset; used_by_n_values; shapes_list
  ------------------------------------------------------------
    6.25MiB(100%);    6.25MiB;            0;                3; bf16[1,1,2048,4,256], bf16[2048,4,2], bf16[320,10240]

  cumulative_size;       size;       offset; used_by_n_values; shapes_list
  ------------------------------------------------------------
    6.25MiB(100%);    6.25MiB;            0;                3; bf16[1,1,2048,4,256], bf16[2048,4,2], bf16[320,10240]

  cumulative_size;       size;       offset; used_by_n_values; shapes_list
  ------------------------------------------------------------
    6.25MiB(100%);    6.25MiB;            0;                3; bf16[1,1,2048,4,256], bf16[10240,320], bf16[2048,4,2]

  cumulative_size;       size;       offset; used_by_n_values; shapes_list
  ------------------------------------------------------------
    6.25MiB(100%);    6.25MiB;            0;                3; bf16[1,1,2048,4,256], bf16[2048,4,2], bf16[320,10240]

  cumulative_size;       size;       offset; used_by_n_values; shapes_list
  ------------------------------------------------------------
    6.25MiB(100%);    6.25MiB;            0;                3; bf16[1,1,2048,4,256], bf16[2048,4,2], bf16[320,10240]

  cumulative_size;       size;       offset; used_by_n_values; shapes_list
  ------------------------------------------------------------
    6.25MiB(100%);    6.25MiB;            0;                3; bf16[1,1,2048,4,256], bf16[10240,320], bf16[2048,4,2]

  cumulative_size;       size;       offset; used_by_n_values; shapes_list
  ------------------------------------------------------------
    6.25MiB(100%);    6.25MiB;            0;                3; bf16[1,1,2048,4,256], bf16[2048,4,2], bf16[320,10240]

  cumulative_size;       size;       offset; used_by_n_values; shapes_list
  ------------------------------------------------------------
    6.25MiB(100%);    6.25MiB;            0;                3; bf16[1,1,2048,4,256], bf16[2048,4,2], bf16[320,10240]

  cumulative_size;       size;       offset; used_by_n_values; shapes_list
  ------------------------------------------------------------
    6.25MiB(100%);    6.25MiB;            0;                3; bf16[1,1,2048,4,256], bf16[10240,320], bf16[2048,4,2]

  cumulative_size;       size;       offset; used_by_n_values; shapes_list
  ------------------------------------------------------------
    6.25MiB(100%);    6.25MiB;            0;                3; bf16[1,1,2048,4,256], bf16[2048,4,128], bf16[320,10240]

  cumulative_size;       size;       offset; used_by_n_values; shapes_list
  ------------------------------------------------------------
    6.25MiB(100%);    6.25MiB;            0;                3; bf16[1,1,2048,4,256], bf16[2048,4,128], bf16[320,10240]

  cumulative_size;       size;       offset; used_by_n_values; shapes_list
  ------------------------------------------------------------
    6.25MiB(100%);    6.25MiB;            0;                3; bf16[1,1,2048,4,256], bf16[10240,320], bf16[2048,4,128]

  cumulative_size;       size;       offset; used_by_n_values; shapes_list
  ------------------------------------------------------------
    6.25MiB(100%);    6.25MiB;            0;                3; bf16[1,1,2048,4,256], bf16[2048,4,128], bf16[320,10240]

  cumulative_size;       size;       offset; used_by_n_values; shapes_list
  ------------------------------------------------------------
    6.25MiB(100%);    6.25MiB;            0;                3; bf16[1,1,2048,4,256], bf16[2048,4,128], bf16[320,10240]

  cumulative_size;       size;       offset; used_by_n_values; shapes_list
  ------------------------------------------------------------
    6.25MiB(100%);    6.25MiB;            0;                3; bf16[1,1,2048,4,256], bf16[10240,320], bf16[2048,4,128]

  cumulative_size;       size;       offset; used_by_n_values; shapes_list
  ------------------------------------------------------------
    6.25MiB(100%);    6.25MiB;            0;                3; bf16[1,1,2048,4,256], bf16[2048,4,128], bf16[320,10240]

  cumulative_size;       size;       offset; used_by_n_values; shapes_list
  ------------------------------------------------------------
    6.25MiB(100%);    6.25MiB;            0;                3; bf16[1,1,2048,4,256], bf16[2048,4,128], bf16[320,10240]

  cumulative_size;       size;       offset; used_by_n_values; shapes_list
  ------------------------------------------------------------
    6.25MiB(100%);    6.25MiB;            0;                3; bf16[1,1,2048,4,256], bf16[10240,320], bf16[2048,4,128]

  cumulative_size;       size;       offset; used_by_n_values; shapes_list
  ------------------------------------------------------------
